CD_CLIENTE,cluster,cluster_label
TEZEK7,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDCH8V,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZFBB,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCE78,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TDCHB6,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCH94,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCEAG,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TEYJC1,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TEZFBU,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCEAT,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCGE1,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEXPRW,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TEZFC8,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCGEJ,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TEZEOA,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TEZFD5,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TEXYF9,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZE52,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCEFR,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCDE8,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZDLE,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCHCQ,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TDCEHX,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCEI5,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZESX,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCHCT,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TEXYFV,5,"Receita Baixo, Satisfação Alto, Aquisição Baixo"
TEZFE6,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TEZET6,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZFF9,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCEP4,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZEUQ,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEYJ64,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TA3339,5,"Receita Baixo, Satisfação Alto, Aquisição Baixo"
TEZFFN,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDC9U6,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TDCECE,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCERR,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TEZEV7,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TA3476,5,"Receita Baixo, Satisfação Alto, Aquisição Baixo"
TEYTB9,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZEEC,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TEZFFQ,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCET6,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TB5732,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDCENI,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZEFA,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZFH9,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCEI1,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZEXE,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TD0341,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDC80C,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZFID,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TEZF97,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCHEZ,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZEFG,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCA5K,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCEVZ,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TEXSKD,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TEZFJM,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCEX8,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDCH0A,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TEZFC6,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
T33662,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZEHW,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TEZFK6,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDCEYS,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEXXYS,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZFKA,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCAEX,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCF04,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEYSWS,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TEYVXM,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDC333,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCF41,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZEDP,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCF3V,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCF28,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TEZFIE,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCF66,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZEM1,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TEZFLW,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TEZFM5,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCF5O,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCDQ2,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCF8V,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TEZFQ0,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCFU8,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZFTI,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDC32H,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEVZN2,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDCFAR,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDCAEH,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCCTC,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZEI8,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDCFIB,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDCFUZ,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCFDS,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZEIH,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TEZFZ5,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZESD,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TEXFER,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZG04,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDC50R,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCFLN,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDCCCQ,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TEZFVF,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCFEV,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TEZEPV,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TA3402,5,"Receita Baixo, Satisfação Alto, Aquisição Baixo"
TDCFN1,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCDWK,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZG13,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TEYWC6,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCG1B,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZGAM,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCACO,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZEY2,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TEZG82,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCD4L,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCFJQ,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TEZEV6,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TEYYW2,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCACT,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TDCCRV,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDCG2K,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZGB5,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCACU,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEXPO9,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZF81,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDCD6K,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCG2Y,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCFMT,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDC87R,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDCD6M,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZGC5,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TEZGCY,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TEZGE0,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCG5M,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TEZGIV,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TEZASU,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCC1Q,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZF82,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZGMV,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCG69,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TEZGO9,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCDEG,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZGMI,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEYVQ7,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TEZGOT,5,"Receita Baixo, Satisfação Alto, Aquisição Baixo"
TEVVQ4,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCE7R,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TEZGQE,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCE7T,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TD4405,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDCA2L,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCCML,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCACL,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZGQL,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCABU,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZAX4,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZFCB,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TEZGR6,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZGQJ,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TEZAWV,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEYJ00,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCGHF,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TEZGU0,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCECJ,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TCAAC5,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZAXU,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDC0J8,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCE31,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TCACR1,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TEYO45,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TEZFD6,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDCE7K,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCE4D,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZGUA,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCCN8,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TEZFET,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZGYJ,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCCEI,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TEYSXM,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TEZFEZ,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCGV6,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCGJT,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCEG1,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZFGO,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZH10,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCGLH,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDCD7O,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TEZFHG,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TEZH55,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZBIK,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TEZH81,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCH0X,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZHBK,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TEZHDN,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZBBC,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZHDA,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZBN5,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TEZHE3,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCH8N,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCGSY,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TEZHE7,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCH0Q,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZBBY,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
T35757,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCGUM,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCDU3,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZHEF,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCH1O,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDCDZ5,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZFKC,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEWOYV,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TEZHHT,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDCGVJ,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCE3C,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TEZHH2,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TEXFJ2,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TEYVXL,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCE4X,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCFYI,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TCADST,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TEZHIL,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEYVXH,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCGZA,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZFWS,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TEZHJ3,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZHJO,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TEYYQD,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TCAWUW,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDCDON,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCE4G,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCH2L,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCEIB,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZFXH,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZBSF,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZHKM,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TEZASZ,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEWBJX,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEYVYG,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCEOG,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TEZFYX,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCF6Q,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEF091,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDCER9,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TEZFYE,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZHO0,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEWDR7,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TCBHXQ,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZBQM,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCF8Y,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZHJV,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZHOD,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZBSK,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCFCW,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZHLC,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TEZHP7,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCH9B,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZHQL,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZHQZ,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TDCHA2,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZHR7,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZCAC,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZAN4,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEXXWN,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TEXKEW,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TEZG24,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TEZHSO,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCGOR,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TEZGBW,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCHCY,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZGAL,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TEZHXR,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TCBCQ4,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
T80292,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCEDY,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCFH8,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCFSY,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZGGX,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TEYYZJ,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TEZHXU,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCEUI,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCFPM,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCFZB,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZI53,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZI16,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCEJ3,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEXYB7,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TEZCTE,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDCEYF,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEF131,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDCFYY,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZGTE,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZI70,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TEZI22,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TDCENC,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEXVNG,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TEZIGZ,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TEZCKV,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TEZI73,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZAZD,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
T87548,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZCYO,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TEZGUV,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TEZIHX,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TEZCLG,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZGRX,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TEZI93,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZIIE,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDCF3S,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TEZIG1,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCF87,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TEZGV5,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDC9ZM,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TEZIIV,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZIGI,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZCO9,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDC2AZ,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEZIHF,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
